name;department;line_id;station_id;type;name_station;num_docks_available;cargo_docks;is_installed;date_installed;repair_station;inflator_station;video_monitoring;lockers;vae_refills;automatic_sensors_counting;automatic_video_counting;price;price_navigo;url_subscription;url_find_out_more;project_owner;id_contrat;zdcname;zdcld;municipality;insee_code;intercommunality;x_long;y_lat;Geo Point;Geo Shape;code_sav
La Celle-saint-cloud;78.0;TRAIN L;985;abri;;28;;true;2025;False;False;False;False;False;False;False;;NC;NC;;SNCF;68.0;La Celle-Saint-Cloud;64251;La Celle-Saint-Cloud;78126;CA Versailles Grand Parc;2.138619;48.842655;48.842655, 2.138619;"{""coordinates"": [2.138619, 48.842655], ""type"": ""Point""}";548
La Celle-saint-cloud;78.0;TRAIN L;353;consigne;La Celle-saint-cloud - Gare Routière;12;;true;2019;False;False;True;False;False;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/353;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;La Celle-Saint-Cloud;64251;La Celle-Saint-Cloud;78126;CA Versailles Grand Parc;2.138159728633;48.84301077231;48.84301077231, 2.138159728633;"{""coordinates"": [2.13815972863, 48.8430107723], ""type"": ""Point""}";548
La Courneuve-aubervilliers;93.0;RER B;102;consigne;La Courneuve-aubervilliers;40;;true;2016;False;False;True;False;False;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/102;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;La Courneuve - Aubervilliers;72598;La Courneuve;93027;EPT Plaine Commune;2.3845994458174;48.923503032391;48.923503032391, 2.3845994458174;"{""coordinates"": [2.38459944582, 48.9235030324], ""type"": ""Point""}";548
La Ferte-sous-jouarre;77.0;TRAIN P;1391;abri;;22;;true;2025;True;True;False;False;False;False;False;;NC;NC;;IDFM;12.0;La Ferté-sous-Jouarre;68918;La Ferté-sous-Jouarre;77183;CA Coulommiers Pays de Brie;3.125964;48.950888;48.950888, 3.125964;"{""coordinates"": [3.125964, 48.950888], ""type"": ""Point""}";#N/A
La Treille;91.0;TZEN 4;1502;abri;;6;;true;2025;False;False;False;False;False;False;False;;NC;NC;;IDFM;23.0;NC;0;;#N/A;CA Grand Paris Sud Seine Essonne Sénart;2.370327;48.652394;48.652394, 2.370327;"{""coordinates"": [2.370327, 48.652394], ""type"": ""Point""}";#N/A
La Treille;91.0;TZEN 4;1503;abri;;6;;true;2025;False;False;False;False;False;False;False;;NC;NC;;IDFM;23.0;NC;0;;#N/A;CA Grand Paris Sud Seine Essonne Sénart;2.37037;48.652473;48.652473, 2.37037;"{""coordinates"": [2.37037, 48.652473], ""type"": ""Point""}";#N/A
La Verriere;78.0;TRAIN N,TRAIN U;803;abri;;46;;true;2024;False;False;False;False;False;False;False;;NC;NC;;CA - Saint-Quentin-en-Yvelines;;La Verrière;63426;La Verrière;78644;CA Saint-Quentin-en-Yvelines;1.944056;48.755222;48.755222, 1.944056;"{""coordinates"": [1.944056, 48.755222], ""type"": ""Point""}";#N/A
La Verriere;78.0;TRAIN N,TRAIN U;713;abri;;28;;true;2024;False;False;False;False;False;False;False;;NC;NC;;CA - Saint-Quentin-en-Yvelines;;La Verrière;63426;La Verrière;78644;CA Saint-Quentin-en-Yvelines;1.943944;48.755778;48.755778, 1.943944;"{""coordinates"": [1.943944, 48.755778], ""type"": ""Point""}";#N/A
Laplace;94.0;RER B;733;abri;;42;;true;2024;False;False;False;False;False;False;False;;NC;NC;;RATP;65.0;Laplace;70427;Arcueil;94003;EPT Grand Orly Seine Bièvre;2.33275819;48.8078614;48.8078614, 2.33275819;"{""coordinates"": [2.33275819, 48.8078614], ""type"": ""Point""}";#N/A
Laplace;94.0;RER B;727;abri;;10;;true;2023;False;False;False;False;False;False;False;;NC;NC;;RATP;65.0;Laplace;70427;Arcueil;94003;EPT Grand Orly Seine Bièvre;2.33287503;48.80781789;48.80781789, 2.33287503;"{""coordinates"": [2.33287503, 48.80781789], ""type"": ""Point""}";#N/A
Le Bourget;93.0;RER B,TRAM 11;1022;consigne;Le Bourget;60;;true;2022;False;False;True;False;False;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/1022;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Le Bourget;72641;Le Bourget;93013;EPT Paris Terres d'Envol;2.4260783269621;48.931005108237;48.931005108237, 2.4260783269621;"{""coordinates"": [2.42607832696, 48.9310051082], ""type"": ""Point""}";548
Le Bras De Fer;91.0;RER D,TZEN 4;479;abri;;24;;true - non labellisé non financé;2024;False;False;False;False;False;False;False;;NC;NC;;GPS;;Le Bras de Fer;60422;Évry-Courcouronnes;91228;CA Grand Paris Sud Seine Essonne Sénart;2.45003366026294;48.6234886144257;48.6234886144257, 2.45003366026294;"{""coordinates"": [2.45003366026, 48.6234886144], ""type"": ""Point""}";#N/A
Le Bras De Fer;91.0;RER D,TZEN 4;957;abri;;20;;true - non labellisé non financé;2025;False;False;False;False;False;False;False;;NC;NC;;GPS;;Le Bras de Fer;60422;Évry-Courcouronnes;91228;CA Grand Paris Sud Seine Essonne Sénart;2.45003723563208;48.6236510496933;48.6236510496933, 2.45003723563208;"{""coordinates"": [2.45003723563, 48.6236510497], ""type"": ""Point""}";#N/A
Le Bras De Fer;91.0;RER D,TZEN 4;965;abri;;10;;true - non labellisé non financé;2024;False;False;False;False;False;False;False;;NC;NC;;GPS;;Le Bras de Fer;60422;Évry-Courcouronnes;91228;CA Grand Paris Sud Seine Essonne Sénart;2.45113604811903;48.6227723368745;48.6227723368745, 2.45113604811903;"{""coordinates"": [2.45113604812, 48.6227723369], ""type"": ""Point""}";#N/A
Le Guichet;91.0;RER B;934;abri;;12;;true;2023;False;False;False;False;False;False;False;;NC;NC;;RATP;65.0;Le Guichet;63025;Orsay;91471;CA Paris Saclay;2.191315;48.70508;48.70508, 2.191315;"{""coordinates"": [2.191315, 48.70508], ""type"": ""Point""}";#N/A
Le Raincy - Villemomble - Montfermeil;93.0;RER E;604;consigne;Le Raincy - Villemomble - Montfermeil;40;;true;2022;False;False;True;False;False;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/604;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Le Raincy - Villemomble - Montfermeil;73297;Le Raincy;93062;EPT Grand Paris Grand Est;2.5115934624881;48.889396867804;48.889396867804, 2.5115934624881;"{""coordinates"": [2.51159346249, 48.8893968678], ""type"": ""Point""}";548
Saint-germain-en-laye;78.0;RER A;866;consigne;Saint-germain-en-laye;419;4;true;2025;True;True;True;True;False;False;True;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/866;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;IDFM;32.0;Saint-Germain-en-Laye;64589;Saint-Germain-en-Laye;78551;CA Saint-Germain Boucles de Seine;2.09489520079154;48.8988877675757;48.8988877675757, 2.09489520079154;"{""coordinates"": [2.09489520079, 48.8988877676], ""type"": ""Point""}";517
Leon Blum;93.0;TRAM 4;371;abri;;12;;true - non labellisé;2021;False;False;False;False;False;False;False;;NC;NC;;IDFM;;Léon Blum;73362;Livry-Gargan;93046;EPT Grand Paris Grand Est;2.531666;48.908672;48.908672, 2.531666;"{""coordinates"": [2.531666, 48.908672], ""type"": ""Point""}";#N/A
Les Baconnets;92.0;RER B;670;consigne;Les Baconnets - Nord;20;;true;2024;False;False;False;False;False;False;False;30 €;0 €;https://abris-velos.valleesud.fr;;EPT - Vallée Sud Grand Paris;61.0;Les Baconnets;69622;Antony;92002;EPT Vallée Sud Grand Paris;2.287318;48.739766;48.739766, 2.287318;"{""coordinates"": [2.287318, 48.739766], ""type"": ""Point""}";511
Les Miroirs;91.0;TZEN 4;1505;abri;;12;;true - non labellisé;2025;False;False;False;False;False;False;False;;NC;NC;;Ville d'Evry-Courcouronnes;;NC;0;Évry-Courcouronnes;91228;CA Grand Paris Sud Seine Essonne Sénart;2.428563;48.631846;48.631846, 2.428563;"{""coordinates"": [2.428563, 48.631846], ""type"": ""Point""}";#N/A
Chatou - Croissy;78.0;RER A;686;consigne;Chatou - Croissy;172;4;true;2025;False;False;False;False;False;False;True;30 €;0 €;https://ratp.parkings-velos.iledefrance-mobilites.fr/;;RATP;65.0;Chatou - Croissy;64483;Chatou;78146;CA Saint-Germain Boucles de Seine;2.15709;48.885456;48.885456, 2.15709;"{""coordinates"": [2.15709, 48.885456], ""type"": ""Point""}";526
L'hay Les Roses;94.0;METRO 14;1085;abri;;20;;true;2024;False;False;False;False;False;False;False;;NC;NC;;RATP;65.0;L'Haÿ-les-Roses;69974;L'Haÿ-les-Roses;94038;EPT Grand Orly Seine Bièvre;2.353875;48.775959;48.775959, 2.353875;"{""coordinates"": [2.353875, 48.775959], ""type"": ""Point""}";#N/A
L'hay Les Roses;94.0;METRO 14;1086;abri;;20;;true;2024;False;False;False;False;False;False;False;;NC;NC;;RATP;65.0;L'Haÿ-les-Roses;69974;L'Haÿ-les-Roses;94038;EPT Grand Orly Seine Bièvre;2.35362660375165;48.7759504928114;48.7759504928114, 2.35362660375165;"{""coordinates"": [2.35362660375, 48.7759504928], ""type"": ""Point""}";#N/A
Lieusaint-moissy;77.0;RER D,TZEN 1;831;abri;;40;;true;2024;False;False;True;False;False;False;False;;NC;https://idf-mobilites.fr/senart-parking-velos;;IDFM;19.0;Lieusaint - Moissy;62412;Lieusaint;77251;CA Grand Paris Sud Seine Essonne Sénart;2.57046;48.62822;48.62822, 2.57046;"{""coordinates"": [2.57046, 48.62822], ""type"": ""Point""}";#N/A
Limay;78.0;TRAIN J;750;consigne;Limay;12;;true;2024;False;False;False;False;False;True;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/750;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;IDFM;35.0;Limay;65788;Limay;78335;CU Grand Paris Seine et Oise;1.747589;48.984504;48.984504, 1.747589;"{""coordinates"": [1.747589, 48.984504], ""type"": ""Point""}";527
Chatou - Croissy;78.0;RER A;685;abri;;140;;true;2024;False;False;False;False;False;False;False;;NC;NC;;RATP;65.0;Chatou - Croissy;64483;Chatou;78146;CA Saint-Germain Boucles de Seine;2.155399;48.885473;48.885473, 2.155399;"{""coordinates"": [2.155399, 48.885473], ""type"": ""Point""}";#N/A
Longjumeau;91.0;TRAM 12;894;abri;;20;;true;2024;False;False;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Longjumeau;62977;Longjumeau;91345;CA Paris Saclay;2.294507;48.702338;48.702338, 2.294507;"{""coordinates"": [2.294507, 48.702338], ""type"": ""Point""}";#N/A
Longueville;77.0;TRAIN P;1065;abri;;20;;true;2023;False;False;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Longueville;61858;Longueville;77260;CC du Provinois;3.249676;48.513719;48.513719, 3.249676;"{""coordinates"": [3.249676, 48.513719], ""type"": ""Point""}";#N/A
Longueville;77.0;TRAIN P;1064;consigne;Longueville;20;;true;2023;False;False;True;False;False;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/1064;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Longueville;61858;Longueville;77260;CC du Provinois;3.2497572161862;48.513780724627;48.513780724627, 3.2497572161862;"{""coordinates"": [3.24975721619, 48.5137807246], ""type"": ""Point""}";548
Le Vesinet-centre;78.0;RER A;106;abri;;60;;true;2017;False;False;False;False;False;False;False;;NC;NC;;CA - Saint Germain Boucles de Seine;;Le Vésinet - Centre;64514;Le Vésinet;78650;CA Saint-Germain Boucles de Seine;2.13395384554;48.8901724338999;48.8901724338999, 2.13395384554;"{""coordinates"": [2.13395384554, 48.8901724339], ""type"": ""Point""}";#N/A
Louvres;95.0;RER D;1250;abri;;8;;true;2026;False;False;False;False;False;False;False;;NC;NC;;IDFM;6.0;Louvres;69300;Louvres;95351;CA Roissy Pays de France;2.502336;49.049111;49.049111, 2.502336;"{""coordinates"": [2.502336, 49.049111], ""type"": ""Point""}";#N/A
Mairie D'ivry;94.0;METRO 7;113;abri;;20;;true;2016;False;False;False;False;False;False;False;;NC;NC;;Département - Val-de-Marne;;Mairie d'Ivry;70488;Ivry-sur-Seine;94041;EPT Grand Orly Seine Bièvre;2.38523442841;48.8100994793;48.8100994793, 2.38523442841;"{""coordinates"": [2.38523442841, 48.8100994793], ""type"": ""Point""}";#N/A
Maison Blanche;75.0;METRO 14;390;consigne;Maison Blanche;36;;true;2025;False;False;False;False;False;True;False;30 €;0 €;https://ratp.parkings-velos.iledefrance-mobilites.fr/;;RATP;65.0;Maison Blanche;70645;Paris 13e Arrondissement;75113;Ville de Paris;2.3590634;48.8214476;48.8214476, 2.3590634;"{""coordinates"": [2.3590634, 48.8214476], ""type"": ""Point""}";526
Maison Blanche;75.0;METRO 14;391;abri;;18;;true;2024;False;False;False;False;False;False;False;;NC;NC;;RATP;65.0;Maison Blanche;70645;Paris 13e Arrondissement;75113;Ville de Paris;2.3588722576525;48.8214701358864;48.8214701358864, 2.3588722576525;"{""coordinates"": [2.35887225765, 48.8214701359], ""type"": ""Point""}";#N/A
Maisons-alfort-les Juilliottes;94.0;METRO 8;116;abri;;12;;true;2017;False;False;False;False;False;False;False;;NC;NC;;RATP;65.0;Maisons-Alfort - Les Juilliottes;70358;Maisons-Alfort;94046;EPT Paris Est Marne et Bois;2.44456172788;48.8040121332999;48.8040121332999, 2.44456172788;"{""coordinates"": [2.44456172788, 48.8040121333], ""type"": ""Point""}";#N/A
Maisons-alfort-les Juilliottes;94.0;METRO 8;159;abri;;10;;true;2017;False;False;False;False;False;False;False;;NC;NC;;RATP;65.0;Maisons-Alfort - Les Juilliottes;70358;Maisons-Alfort;94046;EPT Paris Est Marne et Bois;2.447172;48.802818;48.802818, 2.447172;"{""coordinates"": [2.447172, 48.802818], ""type"": ""Point""}";#N/A
Le Vesinet-centre;78.0;RER A;191;consigne;Le Vesinet-centre - Sud;92;;true;2020;True;True;True;False;False;False;False;30 €;0 €;https://idf-mobilites.fr/argbds-parking-velos;;IDFM;33.0;Le Vésinet - Centre;64514;Le Vésinet;78650;CA Saint-Germain Boucles de Seine;2.13401331756375;48.8901499982088;48.8901499982088, 2.13401331756375;"{""coordinates"": [2.13401331756, 48.8901499982], ""type"": ""Point""}";539
Le Vesinet-centre;78.0;RER A;625;abri;;60;;true;2019;False;False;False;False;False;False;False;;NC;NC;;CA - Saint Germain Boucles de Seine;;Le Vésinet - Centre;64514;Le Vésinet;78650;CA Saint-Germain Boucles de Seine;2.13460092224;48.8900862781;48.8900862781, 2.13460092224;"{""coordinates"": [2.13460092224, 48.8900862781], ""type"": ""Point""}";#N/A
Maisons-laffitte;78.0;RER A,TRAIN L,TRAIN J;1470;abri;;68;;true - non labellisé non financé;;False;False;False;False;False;False;False;;NC;NC;;NC;;Maisons-Laffitte;65048;Maisons-Laffitte;78358;CA Saint-Germain Boucles de Seine;2.14475526525438;48.9459432038723;48.9459432038723, 2.14475526525438;"{""coordinates"": [2.14475526525, 48.9459432039], ""type"": ""Point""}";#N/A
Meriel;95.0;TRAIN H;1277;abri;;20;;true;2025;True;True;True;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Mériel;67065;Mériel;95392;CC de la Vallée de l'Oise et des Trois Forêts;2.2051881;49.0775974;49.0775974, 2.2051881;"{""coordinates"": [2.2051881, 49.0775974], ""type"": ""Point""}";#N/A
Maisse;91.0;RER D;975;abri;;24;;true;2024;False;False;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Maisse;59470;Maisse;91359;CC des Deux Vallées;2.393259;48.393219;48.393219, 2.393259;"{""coordinates"": [2.393259, 48.393219], ""type"": ""Point""}";#N/A
Marchais Guesdon;91.0;TZEN 4;1509;abri;;6;;true;2025;False;False;False;False;False;False;False;;NC;NC;;IDFM;23.0;NC;0;;#N/A;CA Grand Paris Sud Seine Essonne Sénart;2.412272;48.632381;48.632381, 2.412272;"{""coordinates"": [2.412272, 48.632381], ""type"": ""Point""}";#N/A
Massy - Palaiseau;91.0;RER B,RER C,TRAM 12,TRAIN V;120;consigne;Massy Palaiseau – Vilmorin;40;;true;2017;False;False;True;False;False;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/120;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Massy - Palaiseau;63244;Massy;91377;CA Paris Saclay;2.2576735635253;48.726373575314;48.726373575314, 2.2576735635253;"{""coordinates"": [2.25767356353, 48.7263735753], ""type"": ""Point""}";548
Massy Europe;91.0;TRAM 12;610;abri;;16;;true;2024;False;False;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;MASSY EUROPE;486992;Massy;91377;CA Paris Saclay;2.272811;48.723272;48.723272, 2.272811;"{""coordinates"": [2.272811, 48.723272], ""type"": ""Point""}";#N/A
Maurice Audin;93.0;TRAM 4;273;abri;;12;;true - non labellisé;2021;False;False;False;False;False;False;False;;NC;NC;;IDFM;;Maurice Audin;73364;Clichy-sous-Bois;93014;EPT Grand Paris Grand Est;2.538267;48.908478;48.908478, 2.538267;"{""coordinates"": [2.538267, 48.908478], ""type"": ""Point""}";#N/A
Meaux;77.0;TRAIN P;1394;abri;;16;;true;2024;False;False;True;False;False;False;False;NC;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Meaux;68963;Meaux;77284;CA du Pays de Meaux;2.872677;48.95675;48.95675, 2.872677;"{""coordinates"": [2.872677, 48.95675], ""type"": ""Point""}";#N/A
Mennecy;91.0;RER D;1165;consigne;Mennecy;10;;true;2024;False;False;True;False;False;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/1165;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Mennecy;59984;Mennecy;91386;CC du Val d'Essonne;2.4329455593056;48.570906859532;48.570906859532, 2.4329455593056;"{""coordinates"": [2.43294555931, 48.5709068595], ""type"": ""Point""}";548
Nointel-mours;95.0;TRAIN H;801;abri;;20;;true;2022;False;False;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Nointel - Mours;67227;Nointel;95452;CC du Haut Val d'Oise;2.281152;49.132469;49.132469, 2.281152;"{""coordinates"": [2.281152, 49.132469], ""type"": ""Point""}";#N/A
Paris Gare Montparnasse;75.0;TRAIN N,METRO 4,METRO 6,METRO 13,METRO 12;121;consigne;Paris Montparnasse - Pasteur;60;;true;2016;False;True;True;False;False;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/121;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Gare Montparnasse;71139;Paris 15e Arrondissement;75115;Ville de Paris;2.3167897986351;48.839131120814;48.839131120814, 2.3167897986351;"{""coordinates"": [2.31678979864, 48.8391311208], ""type"": ""Point""}";548
Mitry-claye;77.0;RER B,TRAIN K;1209;abri;;80;;true;2025;True;True;True;False;False;False;False;NC;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Mitry - Claye;69065;Mitry-Mory;77294;CA Roissy Pays de France;2.643037;48.976008;48.976008, 2.643037;"{""coordinates"": [2.643037, 48.976008], ""type"": ""Point""}";#N/A
Montfort-l'amaury-mere;78.0;TRAIN N;63;consigne;Montfort-l'amaury-mere;40;;true;2016;False;False;True;False;False;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/63;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Montfort-l'Amaury - Méré;63955;Méré;78389;CC Cœur d'Yvelines;1.8150552841422;48.802570262612;48.802570262612, 1.8150552841422;"{""coordinates"": [1.81505528414, 48.8025702626], ""type"": ""Point""}";548
Montigny-beauchamp;95.0;RER C,TRAIN H;1409;consigne;Beauchamp - Place De La Gare;92;2;true;2025;True;True;False;False;True;False;False;30 €;0 €;https://velo.valparisis.fr/;;CA - Val Parisis;58.0;Montigny - Beauchamp;66335;Beauchamp;95051;CA Val Parisis;2.197579;49.0077;49.0077, 2.197579;"{""coordinates"": [2.197579, 49.0077], ""type"": ""Point""}";522
Montsoult-maffliers;95.0;TRAIN H;1066;consigne;Montsoult-maffliers;10;;true;2024;True;True;True;False;True;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/1066;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Montsoult - Maffliers;67000;Montsoult;95430;CC Carnelle Pays-De-France;2.322395584429;49.066469390794;49.066469390794, 2.322395584429;"{""coordinates"": [2.32239558443, 49.0664693908], ""type"": ""Point""}";548
